fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_alcohol_ratio,mineral_index,mean_acidity,total_sulfur,alcohol_quality_interaction,acidity_pH_balance
9.3,1.05,1.14,45.4,0.311,209.8,376.3,1.01892,3.09,1.39,13.1,8,11.490000000000002,3.465648854961832,1.7009999999999998,3.8300000000000005,586.1,104.8,3.009708737864078
12.0,0.93,1.35,37.6,0.31,107.0,369.9,1.02617,3.19,1.14,10.7,8,14.28,3.5140186915887854,1.45,4.76,476.9,85.6,3.761755485893417
13.8,1.33,1.19,34.5,0.175,192.7,261.9,1.02903,2.98,1.12,11.9,8,16.32,2.899159663865546,1.2950000000000002,5.44,454.59999999999997,95.2,4.630872483221477
11.2,1.21,0.91,34.4,0.371,221.0,89.3,1.013,3.44,1.27,10.6,8,13.32,3.2452830188679247,1.641,4.44,310.3,84.8,3.255813953488372
13.8,1.17,0.9,44.5,0.345,244.6,317.9,1.00228,3.1,1.46,12.0,8,15.870000000000001,3.7083333333333335,1.805,5.29,562.5,96.0,4.451612903225807
9.2,0.78,1.29,36.2,0.165,169.8,380.1,1.0213,3.05,1.44,12.9,8,11.27,2.806201550387597,1.605,3.7566666666666664,549.9000000000001,103.2,3.0163934426229506
11.3,0.9,0.93,30.7,0.256,223.9,185.7,1.0252,3.36,0.82,11.2,8,13.13,2.741071428571429,1.076,4.376666666666667,409.6,89.6,3.3630952380952386
11.2,1.09,0.78,46.3,0.344,116.4,381.7,1.01806,2.91,1.28,11.9,8,13.069999999999999,3.890756302521008,1.624,4.3566666666666665,498.1,95.2,3.848797250859106
10.7,1.14,1.02,33.2,0.225,153.1,209.2,1.02779,3.09,0.75,11.0,8,12.86,3.0181818181818185,0.975,4.286666666666666,362.29999999999995,88.0,3.4627831715210355
11.9,0.55,0.82,37.6,0.227,111.4,159.0,1.00281,2.96,1.27,10.9,8,13.270000000000001,3.44954128440367,1.497,4.423333333333334,270.4,87.2,4.02027027027027
10.5,0.58,0.76,31.5,0.173,165.9,315.2,1.00525,3.39,1.71,10.7,8,11.84,2.94392523364486,1.883,3.9466666666666668,481.1,85.6,3.0973451327433628
9.4,1.33,0.92,55.9,0.352,212.3,389.1,1.00866,3.13,1.57,12.8,8,11.65,4.3671875,1.9220000000000002,3.8833333333333333,601.4000000000001,102.4,3.003194888178914
11.6,1.38,0.76,54.1,0.156,182.9,246.1,1.02325,3.06,1.13,10.6,8,13.74,5.10377358490566,1.2859999999999998,4.58,429.0,84.8,3.7908496732026142
13.4,1.13,1.28,49.0,0.29,216.0,323.0,1.01955,3.27,1.04,12.1,8,15.81,4.049586776859504,1.33,5.2700000000000005,539.0,96.8,4.097859327217125
7.0,1.1,1.07,46.2,0.213,67.5,224.4,1.02848,2.99,0.88,13.6,8,9.17,3.397058823529412,1.093,3.0566666666666666,291.9,108.8,2.341137123745819
12.8,0.54,1.43,44.0,0.234,176.8,308.2,1.02849,3.26,1.45,10.8,8,14.77,4.0740740740740735,1.684,4.923333333333333,485.0,86.4,3.92638036809816
13.8,1.07,1.2,46.4,0.275,152.8,210.3,1.02789,3.01,0.88,10.2,8,16.07,4.549019607843137,1.155,5.3566666666666665,363.1,81.6,4.584717607973422
12.0,1.07,1.25,30.0,0.362,201.8,313.3,1.01392,3.2,1.25,12.8,8,14.32,2.34375,1.612,4.773333333333333,515.1,102.4,3.75
12.2,0.71,1.16,48.1,0.28,106.5,355.1,1.02683,3.08,0.62,11.1,8,14.07,4.333333333333334,0.9,4.69,461.6,88.8,3.9610389610389607
10.4,1.25,0.78,34.0,0.194,180.8,166.5,1.01193,2.99,1.45,11.3,8,12.43,3.0088495575221237,1.644,4.1433333333333335,347.3,90.4,3.4782608695652173
9.6,1.15,0.81,52.5,0.29,194.5,220.8,1.02146,3.23,0.99,11.7,8,11.56,4.487179487179487,1.28,3.8533333333333335,415.3,93.6,2.972136222910217
12.0,1.09,0.61,43.5,0.52,203.0,315.9,1.02577,3.26,1.05,10.6,8,13.7,4.10377358490566,1.57,4.566666666666666,518.9,84.8,3.6809815950920246
12.8,0.2,0.72,50.4,0.109,136.4,256.6,1.01843,2.96,1.17,11.6,8,13.72,4.344827586206897,1.279,4.573333333333333,393.0,92.8,4.324324324324325
11.3,0.8,0.94,43.4,0.338,161.0,279.2,1.01742,3.25,0.85,11.7,8,13.040000000000001,3.7094017094017095,1.188,4.346666666666667,440.2,93.6,3.476923076923077
9.6,0.91,1.17,52.9,0.39,233.7,288.6,1.02228,3.04,1.03,12.3,8,11.68,4.300813008130081,1.42,3.893333333333333,522.3,98.4,3.1578947368421053
8.6,1.15,0.55,39.8,0.255,149.0,370.1,1.01029,3.07,1.12,13.1,8,10.3,3.0381679389312977,1.375,3.4333333333333336,519.1,104.8,2.801302931596091
9.3,1.25,0.79,30.1,0.349,178.3,292.7,1.01139,3.05,1.58,12.8,8,11.34,2.3515625,1.929,3.78,471.0,102.4,3.0491803278688527
8.6,0.68,1.21,37.8,0.332,127.0,186.8,1.02358,3.1,1.41,10.5,8,10.489999999999998,3.5999999999999996,1.742,3.496666666666666,313.8,84.0,2.7741935483870965
10.8,1.12,1.27,35.1,0.233,247.5,331.0,1.02826,3.05,1.42,11.2,8,13.190000000000001,3.1339285714285716,1.653,4.396666666666667,578.5,89.6,3.5409836065573774
8.3,1.42,1.05,44.6,0.161,182.4,293.2,1.00856,3.23,1.35,10.6,8,10.770000000000001,4.207547169811321,1.5110000000000001,3.5900000000000003,475.6,84.8,2.5696594427244586
12.1,1.09,1.14,47.2,0.297,212.8,259.3,1.02785,2.96,1.4,10.2,8,14.33,4.627450980392157,1.6969999999999998,4.776666666666666,472.1,81.6,4.087837837837838
8.3,0.7,1.13,23.2,0.077,126.9,173.0,1.02034,2.95,1.12,12.3,8,10.129999999999999,1.8861788617886177,1.197,3.3766666666666665,299.9,98.4,2.8135593220338984
10.3,1.22,1.29,45.0,0.28,223.2,116.7,1.02121,3.17,1.06,12.1,8,12.810000000000002,3.71900826446281,1.34,4.2700000000000005,339.9,96.8,3.249211356466877
13.6,0.75,0.76,48.4,0.433,109.0,300.7,1.0067,3.03,1.41,11.9,8,15.11,4.067226890756302,1.843,5.036666666666666,409.7,95.2,4.488448844884489
10.7,0.9,0.81,36.1,0.191,216.5,358.6,1.02061,3.2,1.63,11.0,8,12.41,3.2818181818181817,1.821,4.136666666666667,575.1,88.0,3.3437499999999996
10.6,1.13,0.71,46.9,0.227,197.7,207.0,1.01157,3.1,1.55,12.8,8,12.440000000000001,3.6640624999999996,1.7770000000000001,4.146666666666667,404.7,102.4,3.419354838709677
8.8,0.72,1.42,48.3,0.215,208.5,307.4,1.02223,2.98,1.61,12.2,8,10.940000000000001,3.959016393442623,1.8250000000000002,3.646666666666667,515.9,97.6,2.953020134228188
12.1,1.45,1.35,41.8,0.264,243.2,259.2,1.03068,2.86,0.8,10.7,8,14.899999999999999,3.9065420560747666,1.064,4.966666666666666,502.4,85.6,4.230769230769231
14.0,0.79,1.35,60.6,0.273,252.7,297.4,1.01463,2.92,0.89,9.6,8,16.14,6.3125,1.163,5.38,550.0999999999999,76.8,4.794520547945206
9.9,0.96,1.2,39.8,0.315,160.4,339.5,1.00459,3.19,1.15,11.0,8,12.059999999999999,3.6181818181818177,1.4649999999999999,4.02,499.9,88.0,3.103448275862069
11.6,0.63,0.95,41.5,0.368,184.3,278.0,1.01049,3.19,1.34,11.1,8,13.18,3.7387387387387387,1.7080000000000002,4.3933333333333335,462.3,88.8,3.6363636363636362
11.0,1.01,1.38,47.0,0.228,241.9,304.2,1.00762,3.12,1.46,9.7,8,13.39,4.845360824742269,1.688,4.463333333333334,546.1,77.6,3.5256410256410255
9.7,0.82,0.91,35.3,0.329,173.9,183.5,1.02462,2.93,1.11,10.3,8,11.43,3.427184466019417,1.439,3.81,357.4,82.4,3.3105802047781565
10.6,0.76,1.19,43.5,0.242,242.6,291.5,1.00277,3.39,0.94,10.3,8,12.549999999999999,4.223300970873786,1.182,4.183333333333333,534.1,82.4,3.126843657817109
8.2,1.33,0.8,29.9,0.088,112.7,86.9,1.00296,3.15,1.52,12.6,8,10.33,2.373015873015873,1.608,3.4433333333333334,199.60000000000002,100.8,2.603174603174603
12.3,0.72,0.89,43.5,0.294,133.2,296.3,1.01925,3.01,0.93,11.1,8,13.910000000000002,3.918918918918919,1.224,4.636666666666668,429.5,88.8,4.086378737541529
12.8,0.92,0.86,44.6,0.397,254.7,283.3,1.00731,2.96,1.6,9.5,8,14.58,4.6947368421052635,1.997,4.86,538.0,76.0,4.324324324324325
12.5,1.21,1.26,41.7,0.369,158.9,280.6,1.01177,2.91,1.24,11.7,8,14.97,3.5641025641025648,1.609,4.99,439.5,93.6,4.29553264604811
9.7,0.98,0.79,26.5,0.17,224.0,329.8,1.02416,3.06,1.33,11.2,8,11.469999999999999,2.366071428571429,1.5,3.823333333333333,553.8,89.6,3.1699346405228757
9.9,0.97,0.63,44.0,0.353,168.7,297.5,1.01979,3.11,1.31,11.7,8,11.500000000000002,3.760683760683761,1.663,3.833333333333334,466.2,93.6,3.1832797427652735
8.8,1.2,1.01,27.9,0.263,234.7,400.3,1.01553,3.06,1.61,13.2,8,11.01,2.1136363636363638,1.8730000000000002,3.67,635.0,105.6,2.8758169934640523
14.7,1.01,0.61,46.6,0.343,250.0,320.2,1.00415,3.19,1.64,11.1,8,16.32,4.198198198198199,1.9829999999999999,5.44,570.2,88.8,4.608150470219436
12.2,0.89,1.2,35.4,0.123,76.7,325.9,1.01669,3.25,1.13,12.2,8,14.29,2.901639344262295,1.253,4.763333333333333,402.59999999999997,97.6,3.753846153846154
12.9,0.68,1.08,45.4,0.262,101.6,217.0,1.02597,3.2,1.3,9.4,8,14.66,4.829787234042553,1.562,4.886666666666667,318.6,75.2,4.03125
11.5,0.82,0.6,40.2,0.403,183.9,225.0,1.02003,3.1,0.87,12.2,8,12.92,3.295081967213115,1.2730000000000001,4.306666666666667,408.9,97.6,3.7096774193548385
8.1,1.19,1.12,39.7,0.19,256.5,299.5,1.02134,3.02,1.71,10.6,8,10.41,3.745283018867925,1.9,3.47,556.0,84.8,2.682119205298013
11.5,1.07,1.25,54.3,0.235,219.6,278.8,1.00863,3.03,1.46,10.2,8,13.82,5.323529411764706,1.6949999999999998,4.6066666666666665,498.4,81.6,3.795379537953796
11.5,0.91,1.22,49.2,0.338,101.7,351.1,1.01969,3.08,0.54,13.9,8,13.63,3.539568345323741,0.8780000000000001,4.543333333333334,452.8,111.2,3.7337662337662336
10.9,0.86,1.03,48.1,0.24,146.7,354.6,1.01094,3.2,1.71,12.3,8,12.79,3.910569105691057,1.95,4.263333333333333,501.3,98.4,3.40625
13.9,0.47,0.86,31.8,0.046,178.5,367.8,1.03083,3.16,1.54,10.0,8,15.23,3.18,1.586,5.076666666666667,546.3,80.0,4.39873417721519
8.3,1.02,1.31,38.9,0.227,150.4,266.4,1.01579,3.43,0.82,11.2,8,10.63,3.4732142857142856,1.047,3.5433333333333334,416.79999999999995,89.6,2.4198250728862973
8.7,1.25,1.23,38.4,0.197,240.8,219.4,1.01517,3.02,1.51,10.9,8,11.18,3.5229357798165135,1.707,3.7266666666666666,460.20000000000005,87.2,2.880794701986755
10.4,1.0,1.25,30.1,0.222,217.2,271.7,1.02261,2.99,1.1,11.8,8,12.65,2.5508474576271185,1.322,4.216666666666667,488.9,94.4,3.4782608695652173
13.3,0.78,1.01,55.9,0.402,255.6,291.6,1.00438,3.04,1.76,11.0,8,15.09,5.081818181818182,2.162,5.03,547.2,88.0,4.375
12.1,0.72,0.72,54.9,0.232,186.5,379.0,1.01754,3.06,1.3,11.5,8,13.540000000000001,4.77391304347826,1.532,4.513333333333334,565.5,92.0,3.9542483660130716
10.7,0.9,0.73,30.8,0.344,169.4,264.6,1.00438,3.31,1.62,12.1,8,12.33,2.5454545454545454,1.964,4.11,434.0,96.8,3.2326283987915407
10.2,0.93,1.29,49.0,0.231,250.9,298.7,1.01942,3.14,1.34,10.6,8,12.419999999999998,4.622641509433962,1.5710000000000002,4.14,549.6,84.8,3.2484076433121016
14.1,0.74,0.96,41.9,0.446,171.9,300.9,1.02864,3.19,0.53,11.4,8,15.8,3.6754385964912277,0.976,5.266666666666667,472.79999999999995,91.2,4.420062695924765
10.6,0.86,1.03,46.6,0.265,112.6,271.0,1.01295,3.15,1.24,12.3,8,12.489999999999998,3.7886178861788617,1.505,4.163333333333333,383.6,98.4,3.365079365079365
12.0,0.65,0.89,44.4,0.172,144.6,248.2,1.00666,3.2,1.31,11.3,8,13.540000000000001,3.9292035398230083,1.482,4.513333333333334,392.79999999999995,90.4,3.75
6.1,1.27,0.83,59.4,0.23,199.9,265.2,1.01294,2.92,1.61,11.5,8,8.2,5.165217391304347,1.84,2.733333333333333,465.1,92.0,2.089041095890411
11.6,1.27,0.76,47.8,0.349,91.6,411.6,1.02301,2.81,1.57,11.6,8,13.629999999999999,4.120689655172414,1.919,4.543333333333333,503.20000000000005,92.8,4.128113879003559
12.7,0.75,1.15,27.0,0.302,184.3,267.1,1.02802,3.34,1.43,11.9,8,14.6,2.26890756302521,1.732,4.866666666666666,451.40000000000003,95.2,3.802395209580838
11.1,1.12,0.43,39.1,0.163,246.8,290.1,1.00812,3.21,1.66,12.0,8,12.649999999999999,3.2583333333333333,1.823,4.216666666666666,536.9000000000001,96.0,3.4579439252336446
6.9,0.63,1.36,42.8,0.321,173.2,167.9,1.01069,2.97,1.57,11.1,8,8.89,3.8558558558558556,1.891,2.9633333333333334,341.1,88.8,2.323232323232323
11.1,1.14,0.95,22.4,0.19,153.3,278.8,1.02681,3.2,0.91,12.4,8,13.19,1.8064516129032255,1.1,4.3966666666666665,432.1,99.2,3.4687499999999996
11.8,1.22,0.96,33.1,0.253,205.9,240.9,1.00408,2.89,1.35,11.7,8,13.98,2.8290598290598292,1.6030000000000002,4.66,446.8,93.6,4.083044982698962
5.9,1.21,1.03,55.6,0.374,217.5,306.8,1.00404,3.31,1.13,11.7,8,8.14,4.752136752136752,1.504,2.7133333333333334,524.3,93.6,1.7824773413897281
11.7,0.91,0.97,24.2,0.195,245.7,255.6,1.00993,3.31,1.63,12.1,8,13.58,2.0,1.825,4.526666666666666,501.29999999999995,96.8,3.534743202416918
9.5,1.42,1.08,31.6,0.162,218.7,278.1,1.01634,3.19,1.49,11.6,8,12.0,2.724137931034483,1.652,4.0,496.8,92.8,2.9780564263322886
13.7,0.69,1.25,29.5,0.139,231.1,360.6,1.00881,3.3,1.56,9.8,8,15.639999999999999,3.010204081632653,1.699,5.213333333333333,591.7,78.4,4.151515151515151
12.9,0.62,1.24,52.0,0.246,129.1,230.5,1.01876,3.21,1.04,11.3,8,14.76,4.601769911504425,1.286,4.92,359.6,90.4,4.018691588785047
13.3,1.21,0.84,47.6,0.384,121.2,367.4,1.02683,3.07,1.2,11.5,8,15.350000000000001,4.139130434782609,1.584,5.116666666666667,488.59999999999997,92.0,4.3322475570032575
7.9,0.99,1.26,47.8,0.177,135.6,170.1,1.02163,3.28,0.66,10.3,8,10.15,4.640776699029126,0.837,3.3833333333333333,305.7,82.4,2.408536585365854
11.8,0.91,0.86,28.3,0.188,183.3,189.3,1.00564,3.33,0.9,12.0,8,13.57,2.3583333333333334,1.088,4.523333333333333,372.6,96.0,3.5435435435435436
10.2,0.8,0.8,50.0,0.251,106.0,212.4,1.02347,3.25,0.75,11.8,8,11.8,4.23728813559322,1.001,3.9333333333333336,318.4,94.4,3.1384615384615384
10.1,0.61,0.84,33.8,0.161,165.8,352.4,1.01309,3.26,1.73,13.6,8,11.549999999999999,2.485294117647059,1.891,3.8499999999999996,518.2,108.8,3.098159509202454
10.9,1.08,0.94,31.4,0.239,202.4,361.2,1.00782,3.02,1.46,12.1,8,12.92,2.5950413223140494,1.6989999999999998,4.306666666666667,563.6,96.8,3.609271523178808
11.8,1.14,1.1,44.0,0.211,184.1,355.2,1.02327,2.96,1.63,11.1,8,14.040000000000001,3.963963963963964,1.841,4.680000000000001,539.3,88.8,3.986486486486487
13.0,1.42,1.22,46.6,0.176,202.2,363.6,1.01464,3.01,1.03,12.3,8,15.64,3.7886178861788617,1.206,5.213333333333334,565.8,98.4,4.318936877076412
11.3,0.7,1.2,48.4,0.357,166.8,215.6,1.01521,3.62,0.82,9.7,8,13.2,4.989690721649485,1.177,4.3999999999999995,382.4,77.6,3.1215469613259668
10.4,1.13,0.71,43.8,0.368,187.0,274.5,1.00665,3.12,1.31,10.5,8,12.240000000000002,4.171428571428571,1.678,4.080000000000001,461.5,84.0,3.3333333333333335
7.5,1.11,1.05,50.2,0.284,125.3,343.0,1.00871,2.88,1.25,11.6,8,9.66,4.3275862068965525,1.534,3.22,468.3,92.8,2.604166666666667
11.8,0.98,1.0,54.6,0.455,233.5,294.7,1.01534,3.27,1.37,11.2,8,13.780000000000001,4.875,1.8250000000000002,4.593333333333334,528.2,89.6,3.6085626911314987
12.5,0.83,1.05,43.8,0.216,144.3,325.7,1.00953,3.0,1.23,12.6,8,14.38,3.4761904761904763,1.446,4.793333333333334,470.0,100.8,4.166666666666667
5.7,0.95,1.23,52.3,0.191,194.3,367.7,1.01877,3.12,1.04,11.9,8,7.880000000000001,4.394957983193277,1.231,2.626666666666667,562.0,95.2,1.8269230769230769
11.6,1.18,0.85,54.2,0.149,198.5,298.8,1.01942,3.04,1.67,9.3,8,13.629999999999999,5.827956989247312,1.819,4.543333333333333,497.3,74.4,3.81578947368421
12.6,0.78,1.19,48.1,0.287,191.7,270.2,1.00723,3.21,1.17,12.6,8,14.569999999999999,3.8174603174603177,1.4569999999999999,4.8566666666666665,461.9,100.8,3.925233644859813
13.0,1.08,1.21,42.6,0.405,198.0,137.5,1.01546,2.85,1.15,12.4,8,15.29,3.435483870967742,1.555,5.096666666666667,335.5,99.2,4.56140350877193
10.3,1.44,1.22,45.9,0.308,189.7,273.3,1.02103,2.89,1.56,12.2,8,12.96,3.7622950819672134,1.868,4.32,463.0,97.6,3.56401384083045
9.0,0.78,0.96,41.7,0.181,115.1,260.0,1.01593,2.99,1.16,13.7,8,10.739999999999998,3.0437956204379564,1.341,3.5799999999999996,375.1,109.6,3.0100334448160533
9.4,1.07,1.51,41.2,0.253,204.6,305.8,1.01791,3.27,1.44,12.2,8,11.98,3.3770491803278695,1.693,3.9933333333333336,510.4,97.6,2.8746177370030583
13.5,0.88,0.7,40.0,0.409,150.5,240.0,1.00393,2.97,1.31,10.6,8,15.08,3.7735849056603774,1.719,5.026666666666666,390.5,84.8,4.545454545454545
13.2,1.39,0.94,52.1,0.197,196.4,385.1,1.01115,2.99,1.55,11.0,8,15.53,4.736363636363636,1.747,5.176666666666667,581.5,88.0,4.414715719063545
12.6,1.01,1.21,41.7,0.321,221.2,200.7,1.02486,3.15,1.18,10.6,8,14.82,3.933962264150944,1.501,4.94,421.9,84.8,4.0
12.6,0.52,0.75,55.4,0.415,150.4,297.8,1.01988,3.31,0.66,11.3,8,13.87,4.902654867256636,1.075,4.623333333333333,448.20000000000005,90.4,3.806646525679758
9.1,0.75,1.32,54.3,0.228,153.5,282.9,1.02317,3.0,1.12,12.1,8,11.17,4.4876033057851235,1.348,3.723333333333333,436.4,96.8,3.033333333333333
8.5,1.18,0.48,41.9,0.276,143.8,389.5,1.00933,3.23,1.34,13.1,8,10.16,3.198473282442748,1.616,3.3866666666666667,533.3,104.8,2.6315789473684212
12.6,0.99,1.37,23.7,0.393,219.7,169.9,1.02096,3.54,1.4,10.1,8,14.96,2.3465346534653464,1.793,4.986666666666667,389.6,80.8,3.559322033898305
9.3,1.19,1.31,47.9,0.403,97.7,290.7,1.01956,3.11,0.74,13.6,8,11.8,3.5220588235294117,1.143,3.9333333333333336,388.4,108.8,2.9903536977491965
10.2,0.88,1.14,46.7,0.255,229.5,273.6,1.02584,3.11,1.24,11.7,8,12.22,3.991452991452992,1.495,4.073333333333333,503.1,93.6,3.279742765273312
10.1,1.13,0.74,42.9,0.244,149.4,351.4,1.02111,2.91,0.86,13.5,8,11.97,3.1777777777777776,1.104,3.99,500.79999999999995,108.0,3.4707903780068725
8.9,1.03,0.67,36.7,0.346,177.9,212.5,1.02656,2.82,1.62,12.3,8,10.6,2.983739837398374,1.9660000000000002,3.533333333333333,390.4,98.4,3.1560283687943267
9.4,1.33,0.92,55.9,0.352,212.3,389.1,1.00866,3.13,1.57,12.8,8,11.65,4.3671875,1.9220000000000002,3.8833333333333333,601.4000000000001,102.4,3.003194888178914
11.1,1.09,0.41,48.7,0.111,190.1,240.8,1.01889,3.1,0.76,11.6,8,12.6,4.198275862068966,0.871,4.2,430.9,92.8,3.5806451612903225
14.7,1.01,0.61,46.6,0.343,250.0,320.2,1.00415,3.19,1.64,11.1,8,16.32,4.198198198198199,1.9829999999999999,5.44,570.2,88.8,4.608150470219436
10.2,1.19,0.56,39.5,0.226,174.8,307.9,1.0178,3.33,1.44,11.8,8,11.95,3.347457627118644,1.666,3.983333333333333,482.7,94.4,3.063063063063063
6.5,1.04,0.77,54.9,0.268,170.9,321.2,1.01585,3.25,1.26,13.6,8,8.31,4.036764705882353,1.528,2.77,492.1,108.8,2.0
10.5,0.59,1.21,48.3,0.359,205.8,193.1,1.01737,2.92,1.23,10.9,8,12.3,4.431192660550458,1.589,4.1000000000000005,398.9,87.2,3.595890410958904
13.6,0.95,1.12,59.6,0.538,189.8,399.7,1.03025,3.03,1.41,11.2,8,15.669999999999998,5.321428571428572,1.948,5.223333333333333,589.5,89.6,4.488448844884489
11.7,0.33,0.7,54.2,0.345,168.6,254.5,1.02312,2.97,1.29,12.4,8,12.729999999999999,4.370967741935484,1.635,4.243333333333333,423.1,99.2,3.939393939393939
10.0,0.76,0.47,20.0,0.203,181.4,122.2,1.0245,3.25,0.93,10.5,8,11.23,1.9047619047619047,1.133,3.7433333333333336,303.6,84.0,3.076923076923077
13.0,1.01,0.67,50.7,0.217,196.5,335.4,1.01089,3.12,0.63,11.0,8,14.68,4.609090909090909,0.847,4.8933333333333335,531.9,88.0,4.166666666666667
6.7,1.18,1.03,53.9,0.24,219.1,326.2,1.02137,3.05,0.82,11.1,8,8.91,4.8558558558558556,1.06,2.97,545.3,88.8,2.19672131147541
12.3,0.84,1.06,45.1,0.359,195.5,356.5,1.02302,3.04,1.11,10.4,8,14.200000000000001,4.336538461538462,1.469,4.733333333333333,552.0,83.2,4.046052631578948
11.7,1.25,0.71,42.3,0.241,195.6,344.5,1.02495,3.18,1.36,12.4,8,13.66,3.411290322580645,1.601,4.553333333333334,540.1,99.2,3.6792452830188673
8.4,0.65,1.48,37.7,0.148,77.1,193.7,1.00841,3.52,1.44,11.3,8,10.530000000000001,3.336283185840708,1.5879999999999999,3.5100000000000002,270.79999999999995,90.4,2.3863636363636362
8.1,1.19,1.12,39.7,0.19,256.5,299.5,1.02134,3.02,1.71,10.6,8,10.41,3.745283018867925,1.9,3.47,556.0,84.8,2.682119205298013
8.1,1.1,1.11,42.3,0.228,170.0,353.6,1.01061,3.12,1.31,12.9,8,10.309999999999999,3.27906976744186,1.538,3.436666666666666,523.6,103.2,2.596153846153846
10.1,0.9,1.17,50.4,0.153,160.3,375.0,1.02649,2.78,1.05,13.5,8,12.17,3.7333333333333334,1.203,4.056666666666667,535.3,108.0,3.633093525179856
13.5,1.1,0.73,45.3,0.283,177.8,280.2,1.02568,2.9,1.85,10.7,8,15.33,4.233644859813084,2.133,5.11,458.0,85.6,4.655172413793103
12.7,0.92,0.62,47.0,0.242,161.6,306.7,1.01287,3.12,1.43,10.4,8,14.239999999999998,4.519230769230769,1.672,4.746666666666666,468.29999999999995,83.2,4.07051282051282
11.7,1.16,1.22,29.3,0.111,243.2,264.6,1.01455,3.2,0.61,9.8,8,14.08,2.9897959183673466,0.721,4.693333333333333,507.8,78.4,3.6562499999999996
12.7,1.04,1.02,40.9,0.179,206.9,171.2,1.0145,3.17,1.59,11.5,8,14.759999999999998,3.5565217391304347,1.7690000000000001,4.919999999999999,378.1,92.0,4.006309148264984
11.3,0.75,0.94,42.6,0.246,64.0,279.1,1.013,3.14,1.16,12.4,8,12.99,3.435483870967742,1.406,4.33,343.1,99.2,3.5987261146496814
10.7,0.81,0.91,50.9,0.273,207.6,360.6,1.00952,3.33,0.84,11.6,8,12.42,4.387931034482759,1.113,4.14,568.2,92.8,3.213213213213213
13.6,1.18,0.83,45.2,0.278,110.1,186.6,1.02439,3.12,0.75,12.2,8,15.61,3.704918032786886,1.028,5.203333333333333,296.7,97.6,4.358974358974359
7.4,0.85,0.85,18.8,0.052,74.1,141.9,1.01399,2.87,1.62,13.3,8,9.1,1.413533834586466,1.6720000000000002,3.033333333333333,216.0,106.4,2.578397212543554
8.9,1.03,0.67,36.7,0.346,177.9,212.5,1.02656,2.82,1.62,12.3,8,10.6,2.983739837398374,1.9660000000000002,3.533333333333333,390.4,98.4,3.1560283687943267
14.2,0.68,1.23,44.3,0.186,110.3,297.8,1.01721,3.47,1.23,11.9,8,16.11,3.7226890756302518,1.416,5.37,408.1,95.2,4.0922190201729105
9.5,1.14,0.41,49.5,0.174,191.5,172.3,1.00457,3.14,0.86,13.2,8,11.05,3.75,1.034,3.6833333333333336,363.8,105.6,3.0254777070063694
9.2,0.94,1.1,22.4,0.212,151.2,253.5,1.0133,3.43,1.49,12.1,8,11.239999999999998,1.8512396694214874,1.702,3.746666666666666,404.7,96.8,2.6822157434402327
12.6,1.01,1.22,53.6,0.422,204.2,210.1,1.00922,3.11,1.36,10.3,8,14.83,5.2038834951456305,1.782,4.943333333333333,414.29999999999995,82.4,4.051446945337621
10.3,1.01,0.93,43.4,0.356,129.6,196.5,1.02017,3.38,1.44,12.1,8,12.24,3.5867768595041323,1.7959999999999998,4.08,326.1,96.8,3.047337278106509
9.6,1.26,1.1,51.4,0.438,253.7,328.9,1.00677,3.18,1.28,11.6,8,11.959999999999999,4.431034482758621,1.718,3.9866666666666664,582.5999999999999,92.8,3.0188679245283017
12.4,0.31,0.74,52.3,0.247,54.7,341.2,1.03124,3.13,1.39,13.4,8,13.450000000000001,3.9029850746268653,1.637,4.483333333333333,395.9,107.2,3.9616613418530355
10.4,0.92,0.97,59.2,0.506,211.1,293.4,1.01812,2.91,1.07,9.4,8,12.290000000000001,6.297872340425532,1.576,4.096666666666667,504.5,75.2,3.5738831615120272
10.2,1.02,0.96,35.8,0.255,132.3,233.3,1.02552,3.44,1.62,11.7,8,12.18,3.0598290598290596,1.875,4.06,365.6,93.6,2.9651162790697674
11.4,1.23,0.91,50.9,0.435,187.4,380.1,1.00713,3.08,1.62,12.9,8,13.540000000000001,3.945736434108527,2.055,4.513333333333334,567.5,103.2,3.7012987012987013
11.8,1.26,1.33,40.4,0.288,231.5,346.9,1.00979,3.38,1.78,10.5,8,14.39,3.8476190476190473,2.068,4.796666666666667,578.4,84.0,3.49112426035503
11.0,0.53,0.89,47.5,0.239,179.4,297.3,1.01199,3.17,1.37,12.8,8,12.42,3.7109375,1.609,4.14,476.70000000000005,102.4,3.470031545741325
13.4,0.92,0.78,21.9,0.342,144.2,267.6,1.02603,2.96,1.54,12.6,8,15.1,1.7380952380952381,1.8820000000000001,5.033333333333333,411.8,100.8,4.527027027027027
12.4,1.16,0.83,49.0,0.233,201.1,275.9,1.00108,3.0,1.46,12.4,8,14.39,3.9516129032258065,1.693,4.796666666666667,477.0,99.2,4.133333333333334
10.8,1.02,0.94,53.2,0.133,215.3,318.3,1.0194,3.12,0.82,12.1,8,12.76,4.3966942148760335,0.953,4.253333333333333,533.6,96.8,3.4615384615384617
